0.915 0 5.3017e-10 -0.000181162 01 1.48217e-06 -2.98278e-06 02 8.6256e-05 -0.00017818 03 4.38357e-18 -2.88042e-16 0
0.93 0 5.47507e-10 -0.000181162 01 1.48196e-06 -2.98257e-06 02 8.62563e-05 -0.000178181 03 4.38366e-18 -2.88042e-16 0
0.945 0 5.65106e-10 -0.000181162 01 1.48176e-06 -2.98237e-06 02 8.62567e-05 -0.000178181 03 4.38376e-18 -2.88042e-16 0
0.96 0 5.82968e-10 -0.000181162 01 1.48156e-06 -2.98217e-06 02 8.62571e-05 -0.000178181 03 4.38385e-18 -2.88042e-16 0
0.975 0 6.01092e-10 -0.000181163 01 1.48136e-06 -2.98198e-06 02 8.62575e-05 -0.000178182 03 4.38395e-18 -2.88042e-16 0
0.99 0 6.19476e-10 -0.000181163 01 1.48117e-06 -2.98179e-06 02 8.62579e-05 -0.000178182 03 4.38405e-18 -2.88042e-16 0
1.005 0 6.3812e-10 -0.000181163 01 1.48098e-06 -2.9816e-06 02 8.62584e-05 -0.000178183 03 4.38415e-18 -2.88042e-16 0
1.02 0 6.57023e-10 -0.000181163 01 1.4808e-06 -2.98142e-06 02 8.62588e-05 -0.000178183 03 4.38425e-18 -2.88042e-16 0
1.035 0 6.76183e-10 -0.000181164 01 1.48062e-06 -2.98124e-06 02 8.62592e-05 -0.000178184 03 4.38435e-18 -2.88042e-16 0
1.05 0 6.956e-10 -0.000181164 01 1.48045e-06 -2.98107e-06 02 8.62597e-05 -0.000178184 03 4.38445e-18 -2.88043e-16 0
1.065 0 7.15273e-10 -0.000181164 01 1.48028e-06 -2.9809e-06 02 8.62601e-05 -0.000178185 03 4.38456e-18 -2.88043e-16 0
1.08 0 7.35201e-10 -0.000181165 01 1.48011e-06 -2.98073e-06 02 8.62606e-05 -0.000178185 03 4.38467e-18 -2.88043e-16 0
1.095 0 7.55383e-10 -0.000181165 01 1.47995e-06 -2.98057e-06 02 8.62611e-05 -0.000178186 03 4.38477e-18 -2.88043e-16 0
1.11 0 7.75818e-10 -0.000181165 01 1.47979e-06 -2.98042e-06 02 8.62615e-05 -0.000178186 03 4.38488e-18 -2.88043e-16 0
1.125 0 7.96504e-10 -0.000181166 01 1.47964e-06 -2.98027e-06 02 8.6262e-05 -0.000178187 03 4.385e-18 -2.88043e-16 0
1.14 0 8.17442e-10 -0.000181166 01 1.47949e-06 -2.98012e-06 02 8.62625e-05 -0.000178187 03 4.38511e-18 -2.88043e-16 0
1.155 0 8.38629e-10 -0.000181166 01 1.47935e-06 -2.97998e-06 02 8.6263e-05 -0.000178188 03 4.38522e-18 -2.88043e-16 0
1.17 0 8.60066e-10 -0.000181167 01 1.47921e-06 -2.97984e-06 02 8.62635e-05 -0.000178188 03 4.38534e-18 -2.88043e-16 0
1.185 0 8.8175e-10 -0.000181167 01 1.47907e-06 -2.9797e-06 02 8.62641e-05 -0.000178189 03 4.38546e-18 -2.88043e-16 0
1.2 0 9.03682e-10 -0.000181168 01 1.47894e-06 -2.97957e-06 02 8.62646e-05 -0.000178189 03 4.38558e-18 -2.88043e-16 0
1.215 0 9.25859e-10 -0.000181168 01 1.47882e-06 -2.97945e-06 02 8.62651e-05 -0.00017819 03 4.3857e-18 -2.88043e-16 0
1.23 0 9.48282e-10 -0.000181168 01 1.47869e-06 -2.97933e-06 02 8.62657e-05 -0.00017819 03 4.38582e-18 -2.88043e-16 0
1.245 0 9.70948e-10 -0.000181169 01 1.47858e-06 -2.97921e-06 02 8.62662e-05 -0.000178191 03 4.38594e-18 -2.88043e-16 0
1.26 0 9.93857e-10 -0.000181169 01 1.47847e-06 -2.9791e-06 02 8.62668e-05 -0.000178191 03 4.38607e-18 -2.88043e-16 0
1.275 0 1.01701e-09 -0.00018117 01 1.47836e-06 -2.979e-06 02 8.62674e-05 -0.000178192 03 4.38619e-18 -2.88044e-16 0
1.29 0 1.0404e-09 -0.00018117 01 1.47826e-06 -2.9789e-06 02 8.62679e-05 -0.000178193 03 4.38632e-18 -2.88044e-16 0
1.305 0 1.06403e-09 -0.000181171 01 1.47816e-06 -2.9788e-06 02 8.62685e-05 -0.000178193 03 4.38645e-18 -2.88044e-16 0
1.32 0 1.0879e-09 -0.000181171 01 1.47807e-06 -2.97871e-06 02 8.62691e-05 -0.000178194 03 4.38658e-18 -2.88044e-16 0
1.335 0 1.11201e-09 -0.000181172 01 1.47798e-06 -2.97862e-06 02 8.62697e-05 -0.000178195 03 4.38671e-18 -2.88044e-16 0
1.35 0 1.13636e-09 -0.000181173 01 1.4779e-06 -2.97854e-06 02 8.62703e-05 -0.000178195 03 4.38685e-18 -2.88044e-16 0
1.365 0 1.16094e-09 -0.000181173 01 1.47782e-06 -2.97846e-06 02 8.6271e-05 -0.000178196 03 4.38698e-18 -2.88044e-16 0
1.38 0 1.18575e-09 -0.000181174 01 1.47774e-06 -2.97839e-06 02 8.62716e-05 -0.000178196 03 4.38712e-18 -2.88044e-16 0
1.395 0 1.2108e-09 -0.000181174 01 1.47767e-06 -2.97832e-06 02 8.62722e-05 -0.000178197 03 4.38726e-18 -2.88044e-16 0
1.41 0 1.23609e-09 -0.000181175 01 1.47761e-06 -2.97826e-06 02 8.62729e-05 -0.000178198 03 4.3874e-18 -2.88044e-16 0
1.425 0 1.2616e-09 -0.000181176 01 1.47755e-06 -2.9782e-06 02 8.62735e-05 -0.000178198 03 4.38754e-18 -2.88044e-16 0
1.44 0 1.28735e-09 -0.000181176 01 1.4775e-06 -2.97814e-06 02 8.62742e-05 -0.000178199 03 4.38768e-18 -2.88045e-16 0
1.455 0 1.31332e-09 -0.000181177 01 1.47745e-06 -2.9781e-06 02 8.62749e-05 -0.0001782 03 4.38783e-18 -2.88045e-16 0
1.47 0 1.33952e-09 -0.000181177 01 1.4774e-06 -2.97805e-06 02 8.62755e-05 -0.000178201 03 4.38797e-18 -2.88045e-16 0
1.485 0 1.36595e-09 -0.000181178 01 1.47737e-06 -2.97801e-06 02 8.62762e-05 -0.000178201 03 4.38812e-18 -2.88045e-16 0
1.5 0 1.39261e-09 -0.000181179 01 1.47733e-06 -2.97798e-06 02 8.62769e-05 -0.000178202 03 4.38827e-18 -2.88045e-16 0
1.515 0 1.4195e-09 -0.00018118 01 1.4773e-06 -2.97795e-06 02 8.62776e-05 -0.000178203 03 4.38842e-18 -2.88045e-16 0
1.53 0 1.4466e-09 -0.00018118 01 1.47728e-06 -2.97793e-06 02 8.62783e-05 -0.000178203 03 4.38857e-18 -2.88045e-16 0
1.545 0 1.47393e-09 -0.000181181 01 1.47726e-06 -2.97791e-06 02 8.6279e-05 -0.000178204 03 4.38872e-18 -2.88045e-16 0
1.56 0 1.50149e-09 -0.000181182 01 1.47724e-06 -2.97789e-06 02 8.62798e-05 -0.000178205 03 4.38888e-18 -2.88045e-16 0
1.575 0 1.52926e-09 -0.000181182 01 1.47723e-06 -2.97789e-06 02 8.62805e-05 -0.000178206 03 4.38903e-18 -2.88045e-16 0
1.59 0 1.55726e-09 -0.000181183 01 1.47723e-06 -2.97788e-06 02 8.62813e-05 -0.000178206 03 4.38919e-18 -2.88046e-16 0
1.605 0 1.58548e-09 -0.000181184 01 1.47723e-06 -2.97788e-06 02 8.6282e-05 -0.000178207 03 4.38935e-18 -2.88046e-16 0
1.62 0 1.61391e-09 -0.000181185 01 1.47723e-06 -2.97789e-06 02 8.62828e-05 -0.000178208 03 4.38951e-18 -2.88046e-16 0
1.635 0 1.64256e-09 -0.000181186 01 1.47725e-06 -2.9779e-06 02 8.62835e-05 -0.000178209 03 4.38967e-18 -2.88046e-16 0
1.65 0 1.67143e-09 -0.000181186 01 1.47726e-06 -2.97791e-06 02 8.62843e-05 -0.00017821 03 4.38984e-18 -2.88046e-16 0
1.665 0 1.70052e-09 -0.000181187 01 1.47728e-06 -2.97793e-06 02 8.62851e-05 -0.00017821 03 4.39e-18 -2.88046e-16 0
1.68 0 1.72982e-09 -0.000181188 01 1.47731e-06 -2.97796e-06 02 8.62859e-05 -0.000178211 03 4.39017e-18 -2.88046e-16 0
1.695 0 1.75933e-09 -0.000181189 01 1.47734e-06 -2.97799e-06 02 8.62867e-05 -0.000178212 03 4.39034e-18 -2.88046e-16 0
1.71 0 1.78906e-09 -0.00018119 01 1.47737e-06 -2.97803e-06 02 8.62875e-05 -0.000178213 03 4.39051e-18 -2.88047e-16 0
1.725 0 1.819e-09 -0.000181191 01 1.47741e-06 -2.97807e-06 02 8.62883e-05 -0.000178214 03 4.39068e-18 -2.88047e-16 0
1.74 0 1.84915e-09 -0.000181192 01 1.47746e-06 -2.97811e-06 02 8.62891e-05 -0.000178215 03 4.39085e-18 -2.88047e-16 0
1.755 0 1.87951e-09 -0.000181193 01 1.47751e-06 -2.97816e-06 02 8.629e-05 -0.000178215 03 4.39103e-18 -2.88047e-16 0
1.77 0 1.91008e-09 -0.000181194 01 1.47756e-06 -2.97822e-06 02 8.62908e-05 -0.000178216 03 4.3912e-18 -2.88047e-16 0
1.785 0 1.94085e-09 -0.000181194 01 1.47762e-06 -2.97828e-06 02 8.62917e-05 -0.000178217 03 4.39138e-18 -2.88047e-16 0
1.8 0 1.97184e-09 -0.000181195 01 1.47769e-06 -2.97834e-06 02 8.62925e-05 -0.000178218 03 4.39156e-18 -2.88047e-16 0
1.815 0 2.00303e-09 -0.000181196 01 1.47776e-06 -2.97841e-06 02 8.62934e-05 -0.000178219 03 4.39174e-18 -2.88047e-16 0
1.83 0 2.03443e-09 -0.000181197 01 1.47783e-06 -2.97848e-06 02 8.62943e-05 -0.00017822 03 4.39192e-18 -2.88048e-16 0
