2000
1 0.5 0 0 0
1 1.5 0 0 0
1 2.5 0 0 0
1 3.5 0 0 0
1 4.5 0 0 0
1 5.5 0 0 0
1 6.5 0 0 0
1 7.5 0 0 0
1 8.5 0 0 0
1 9.5 0 0 0
1 10.5 0 0 0
1 11.5 0 0 0
1 12.5 0 0 0
1 13.5 0 0 0
1 14.5 0 0 0
1 15.5 0 0 0
1 16.5 0 0 0
1 17.5 0 0 0
1 18.5 0 0 0
1 19.5 0 0 0
1 20.5 0 0 0
1 21.5 0 0 0
1 22.5 0 0 0
1 23.5 0 0 0
1 24.5 0 0 0
1 25.5 0 0 0
1 26.5 0 0 0
1 27.5 0 0 0
1 28.5 0 0 0
1 29.5 0 0 0
1 30.5 0 0 0
1 31.5 0 0 0
1 32.5 0 0 0
1 33.5 0 0 0
1 34.5 0 0 0
1 35.5 0 0 0
1 36.5 0 0 0
1 37.5 0 0 0
1 38.5 0 0 0
1 39.5 0 0 0
1 0 0.866025 0 0
1 1 0.866025 0 0
1 2 0.866025 0 0
1 3 0.866025 0 0
1 4 0.866025 0 0
1 5 0.866025 0 0
1 6 0.866025 0 0
1 7 0.866025 0 0
1 8 0.866025 0 0
1 9 0.866025 0 0
1 10 0.866025 0 0
1 11 0.866025 0 0
1 12 0.866025 0 0
1 13 0.866025 0 0
1 14 0.866025 0 0
1 15 0.866025 0 0
1 16 0.866025 0 0
1 17 0.866025 0 0
1 18 0.866025 0 0
1 19 0.866025 0 0
1 20 0.866025 0 0
1 21 0.866025 0 0
1 22 0.866025 0 0
1 23 0.866025 0 0
1 24 0.866025 0 0
1 25 0.866025 0 0
1 26 0.866025 0 0
1 27 0.866025 0 0
1 28 0.866025 0 0
1 29 0.866025 0 0
1 30 0.866025 0 0
1 31 0.866025 0 0
1 32 0.866025 0 0
1 33 0.866025 0 0
1 34 0.866025 0 0
1 35 0.866025 0 0
1 36 0.866025 0 0
1 37 0.866025 0 0
1 38 0.866025 0 0
1 39 0.866025 0 0
1 0.5 1.73205 0 0
1 1.5 1.73205 0 0
1 2.5 1.73205 0 0
1 3.5 1.73205 0 0
1 4.5 1.73205 0 0
1 5.5 1.73205 0 0
1 6.5 1.73205 0 0
1 7.5 1.73205 0 0
1 8.5 1.73205 0 0
1 9.5 1.73205 0 0
1 10.5 1.73205 0 0
1 11.5 1.73205 0 0
1 12.5 1.73205 0 0
1 13.5 1.73205 0 0
1 14.5 1.73205 0 0
1 15.5 1.73205 0 0
1 16.5 1.73205 0 0
1 17.5 1.73205 0 0
1 18.5 1.73205 0 0
1 19.5 1.73205 0 0
1 20.5 1.73205 0 0
1 21.5 1.73205 0 0
1 22.5 1.73205 0 0
1 23.5 1.73205 0 0
1 24.5 1.73205 0 0
1 25.5 1.73205 0 0
1 26.5 1.73205 0 0
1 27.5 1.73205 0 0
1 28.5 1.73205 0 0
1 29.5 1.73205 0 0
1 30.5 1.73205 0 0
1 31.5 1.73205 0 0
1 32.5 1.73205 0 0
1 33.5 1.73205 0 0
1 34.5 1.73205 0 0
1 35.5 1.73205 0 0
1 36.5 1.73205 0 0
1 37.5 1.73205 0 0
1 38.5 1.73205 0 0
1 39.5 1.73205 0 0
1 0 2.59808 0 0
1 1 2.59808 0 0
1 2 2.59808 0 0
1 3 2.59808 0 0
1 4 2.59808 0 0
1 5 2.59808 0 0
1 6 2.59808 0 0
1 7 2.59808 0 0
1 8 2.59808 0 0
1 9 2.59808 0 0
1 10 2.59808 0 0
1 11 2.59808 0 0
1 12 2.59808 0 0
1 13 2.59808 0 0
1 14 2.59808 0 0
1 15 2.59808 0 0
1 16 2.59808 0 0
1 17 2.59808 0 0
1 18 2.59808 0 0
1 19 2.59808 0 0
1 20 2.59808 0 0
1 21 2.59808 0 0
1 22 2.59808 0 0
1 23 2.59808 0 0
1 24 2.59808 0 0
1 25 2.59808 0 0
1 26 2.59808 0 0
1 27 2.59808 0 0
1 28 2.59808 0 0
1 29 2.59808 0 0
1 30 2.59808 0 0
1 31 2.59808 0 0
1 32 2.59808 0 0
1 33 2.59808 0 0
1 34 2.59808 0 0
1 35 2.59808 0 0
1 36 2.59808 0 0
1 37 2.59808 0 0
1 38 2.59808 0 0
1 39 2.59808 0 0
1 0.5 3.4641 0 0
1 1.5 3.4641 0 0
1 2.5 3.4641 0 0
1 3.5 3.4641 0 0
1 4.5 3.4641 0 0
1 5.5 3.4641 0 0
1 6.5 3.4641 0 0
1 7.5 3.4641 0 0
1 8.5 3.4641 0 0
1 9.5 3.4641 0 0
1 10.5 3.4641 0 0
1 11.5 3.4641 0 0
1 12.5 3.4641 0 0
1 13.5 3.4641 0 0
1 14.5 3.4641 0 0
1 15.5 3.4641 0 0
1 16.5 3.4641 0 0
1 17.5 3.4641 0 0
1 18.5 3.4641 0 0
1 19.5 3.4641 0 0
1 20.5 3.4641 0 0
1 21.5 3.4641 0 0
1 22.5 3.4641 0 0
1 23.5 3.4641 0 0
1 24.5 3.4641 0 0
1 25.5 3.4641 0 0
1 26.5 3.4641 0 0
1 27.5 3.4641 0 0
1 28.5 3.4641 0 0
1 29.5 3.4641 0 0
1 30.5 3.4641 0 0
1 31.5 3.4641 0 0
1 32.5 3.4641 0 0
1 33.5 3.4641 0 0
1 34.5 3.4641 0 0
1 35.5 3.4641 0 0
1 36.5 3.4641 0 0
1 37.5 3.4641 0 0
1 38.5 3.4641 0 0
1 39.5 3.4641 0 0
1 0 4.33013 0 0
1 1 4.33013 0 0
1 2 4.33013 0 0
1 3 4.33013 0 0
1 4 4.33013 0 0
1 5 4.33013 0 0
1 6 4.33013 0 0
1 7 4.33013 0 0
1 8 4.33013 0 0
1 9 4.33013 0 0
1 10 4.33013 0 0
1 11 4.33013 0 0
1 12 4.33013 0 0
1 13 4.33013 0 0
1 14 4.33013 0 0
1 15 4.33013 0 0
1 16 4.33013 0 0
1 17 4.33013 0 0
1 18 4.33013 0 0
1 19 4.33013 0 0
1 20 4.33013 0 0
1 21 4.33013 0 0
1 22 4.33013 0 0
1 23 4.33013 0 0
1 24 4.33013 0 0
1 25 4.33013 0 0
1 26 4.33013 0 0
1 27 4.33013 0 0
1 28 4.33013 0 0
1 29 4.33013 0 0
1 30 4.33013 0 0
1 31 4.33013 0 0
1 32 4.33013 0 0
1 33 4.33013 0 0
1 34 4.33013 0 0
1 35 4.33013 0 0
1 36 4.33013 0 0
1 37 4.33013 0 0
1 38 4.33013 0 0
1 39 4.33013 0 0
1 0.5 5.19615 0 0
1 1.5 5.19615 0 0
1 2.5 5.19615 0 0
1 3.5 5.19615 0 0
1 4.5 5.19615 0 0
1 5.5 5.19615 0 0
1 6.5 5.19615 0 0
1 7.5 5.19615 0 0
1 8.5 5.19615 0 0
1 9.5 5.19615 0 0
1 10.5 5.19615 0 0
1 11.5 5.19615 0 0
1 12.5 5.19615 0 0
1 13.5 5.19615 0 0
1 14.5 5.19615 0 0
1 15.5 5.19615 0 0
1 16.5 5.19615 0 0
1 17.5 5.19615 0 0
1 18.5 5.19615 0 0
1 19.5 5.19615 0 0
1 20.5 5.19615 0 0
1 21.5 5.19615 0 0
1 22.5 5.19615 0 0
1 23.5 5.19615 0 0
1 24.5 5.19615 0 0
1 25.5 5.19615 0 0
1 26.5 5.19615 0 0
1 27.5 5.19615 0 0
1 28.5 5.19615 0 0
1 29.5 5.19615 0 0
1 30.5 5.19615 0 0
1 31.5 5.19615 0 0
1 32.5 5.19615 0 0
1 33.5 5.19615 0 0
1 34.5 5.19615 0 0
1 35.5 5.19615 0 0
1 36.5 5.19615 0 0
1 37.5 5.19615 0 0
1 38.5 5.19615 0 0
1 39.5 5.19615 0 0
1 0 6.06218 0 0
1 1 6.06218 0 0
1 2 6.06218 0 0
1 3 6.06218 0 0
1 4 6.06218 0 0
1 5 6.06218 0 0
1 6 6.06218 0 0
1 7 6.06218 0 0
1 8 6.06218 0 0
1 9 6.06218 0 0
1 10 6.06218 0 0
1 11 6.06218 0 0
1 12 6.06218 0 0
1 13 6.06218 0 0
1 14 6.06218 0 0
1 15 6.06218 0 0
1 16 6.06218 0 0
1 17 6.06218 0 0
1 18 6.06218 0 0
1 19 6.06218 0 0
1 20 6.06218 0 0
1 21 6.06218 0 0
1 22 6.06218 0 0
1 23 6.06218 0 0
1 24 6.06218 0 0
1 25 6.06218 0 0
1 26 6.06218 0 0
1 27 6.06218 0 0
1 28 6.06218 0 0
1 29 6.06218 0 0
1 30 6.06218 0 0
1 31 6.06218 0 0
1 32 6.06218 0 0
1 33 6.06218 0 0
1 34 6.06218 0 0
1 35 6.06218 0 0
1 36 6.06218 0 0
1 37 6.06218 0 0
1 38 6.06218 0 0
1 39 6.06218 0 0
1 0.5 6.9282 0 0
1 1.5 6.9282 0 0
1 2.5 6.9282 0 0
1 3.5 6.9282 0 0
1 4.5 6.9282 0 0
1 5.5 6.9282 0 0
1 6.5 6.9282 0 0
1 7.5 6.9282 0 0
1 8.5 6.9282 0 0
1 9.5 6.9282 0 0
1 10.5 6.9282 0 0
1 11.5 6.9282 0 0
1 12.5 6.9282 0 0
1 13.5 6.9282 0 0
1 14.5 6.9282 0 0
1 15.5 6.9282 0 0
1 16.5 6.9282 0 0
1 17.5 6.9282 0 0
1 18.5 6.9282 0 0
1 19.5 6.9282 0 0
1 20.5 6.9282 0 0
1 21.5 6.9282 0 0
1 22.5 6.9282 0 0
1 23.5 6.9282 0 0
1 24.5 6.9282 0 0
1 25.5 6.9282 0 0
1 26.5 6.9282 0 0
1 27.5 6.9282 0 0
1 28.5 6.9282 0 0
1 29.5 6.9282 0 0
1 30.5 6.9282 0 0
1 31.5 6.9282 0 0
1 32.5 6.9282 0 0
1 33.5 6.9282 0 0
1 34.5 6.9282 0 0
1 35.5 6.9282 0 0
1 36.5 6.9282 0 0
1 37.5 6.9282 0 0
1 38.5 6.9282 0 0
1 39.5 6.9282 0 0
1 0 7.79423 0 0
1 1 7.79423 0 0
1 2 7.79423 0 0
1 3 7.79423 0 0
1 4 7.79423 0 0
1 5 7.79423 0 0
1 6 7.79423 0 0
1 7 7.79423 0 0
1 8 7.79423 0 0
1 9 7.79423 0 0
1 10 7.79423 0 0
1 11 7.79423 0 0
1 12 7.79423 0 0
1 13 7.79423 0 0
1 14 7.79423 0 0
1 15 7.79423 0 0
1 16 7.79423 0 0
1 17 7.79423 0 0
1 18 7.79423 0 0
1 19 7.79423 0 0
1 20 7.79423 0 0
1 21 7.79423 0 0
1 22 7.79423 0 0
1 23 7.79423 0 0
1 24 7.79423 0 0
1 25 7.79423 0 0
1 26 7.79423 0 0
1 27 7.79423 0 0
1 28 7.79423 0 0
1 29 7.79423 0 0
1 30 7.79423 0 0
1 31 7.79423 0 0
1 32 7.79423 0 0
1 33 7.79423 0 0
1 34 7.79423 0 0
1 35 7.79423 0 0
1 36 7.79423 0 0
1 37 7.79423 0 0
1 38 7.79423 0 0
1 39 7.79423 0 0
1 0.5 8.66025 0 0
1 1.5 8.66025 0 0
1 2.5 8.66025 0 0
1 3.5 8.66025 0 0
1 4.5 8.66025 0 0
1 5.5 8.66025 0 0
1 6.5 8.66025 0 0
1 7.5 8.66025 0 0
1 8.5 8.66025 0 0
1 9.5 8.66025 0 0
1 10.5 8.66025 0 0
1 11.5 8.66025 0 0
1 12.5 8.66025 0 0
1 13.5 8.66025 0 0
1 14.5 8.66025 0 0
1 15.5 8.66025 0 0
1 16.5 8.66025 0 0
1 17.5 8.66025 0 0
1 18.5 8.66025 0 0
1 19.5 8.66025 0 0
1 20.5 8.66025 0 0
1 21.5 8.66025 0 0
1 22.5 8.66025 0 0
1 23.5 8.66025 0 0
1 24.5 8.66025 0 0
1 25.5 8.66025 0 0
1 26.5 8.66025 0 0
1 27.5 8.66025 0 0
1 28.5 8.66025 0 0
1 29.5 8.66025 0 0
1 30.5 8.66025 0 0
1 31.5 8.66025 0 0
1 32.5 8.66025 0 0
1 33.5 8.66025 0 0
1 34.5 8.66025 0 0
1 35.5 8.66025 0 0
1 36.5 8.66025 0 0
1 37.5 8.66025 0 0
1 38.5 8.66025 0 0
1 39.5 8.66025 0 0
1 0 9.52628 0 0
1 1 9.52628 0 0
1 2 9.52628 0 0
1 3 9.52628 0 0
1 4 9.52628 0 0
1 5 9.52628 0 0
1 6 9.52628 0 0
1 7 9.52628 0 0
1 8 9.52628 0 0
1 9 9.52628 0 0
1 10 9.52628 0 0
1 11 9.52628 0 0
1 12 9.52628 0 0
1 13 9.52628 0 0
1 14 9.52628 0 0
1 15 9.52628 0 0
1 16 9.52628 0 0
1 17 9.52628 0 0
1 18 9.52628 0 0
1 19 9.52628 0 0
1 20 9.52628 0 0
1 21 9.52628 0 0
1 22 9.52628 0 0
1 23 9.52628 0 0
1 24 9.52628 0 0
1 25 9.52628 0 0
1 26 9.52628 0 0
1 27 9.52628 0 0
1 28 9.52628 0 0
1 29 9.52628 0 0
1 30 9.52628 0 0
1 31 9.52628 0 0
1 32 9.52628 0 0
1 33 9.52628 0 0
1 34 9.52628 0 0
1 35 9.52628 0 0
1 36 9.52628 0 0
1 37 9.52628 0 0
1 38 9.52628 0 0
1 39 9.52628 0 0
1 0.5 10.3923 0 0
1 1.5 10.3923 0 0
1 2.5 10.3923 0 0
1 3.5 10.3923 0 0
1 4.5 10.3923 0 0
1 5.5 10.3923 0 0
1 6.5 10.3923 0 0
1 7.5 10.3923 0 0
1 8.5 10.3923 0 0
1 9.5 10.3923 0 0
1 10.5 10.3923 0 0
1 11.5 10.3923 0 0
1 12.5 10.3923 0 0
1 13.5 10.3923 0 0
1 14.5 10.3923 0 0
1 15.5 10.3923 0 0
1 16.5 10.3923 0 0
1 17.5 10.3923 0 0
1 18.5 10.3923 0 0
1 19.5 10.3923 0 0
1 20.5 10.3923 0 0
1 21.5 10.3923 0 0
1 22.5 10.3923 0 0
1 23.5 10.3923 0 0
1 24.5 10.3923 0 0
1 25.5 10.3923 0 0
1 26.5 10.3923 0 0
1 27.5 10.3923 0 0
1 28.5 10.3923 0 0
1 29.5 10.3923 0 0
1 30.5 10.3923 0 0
1 31.5 10.3923 0 0
1 32.5 10.3923 0 0
1 33.5 10.3923 0 0
1 34.5 10.3923 0 0
1 35.5 10.3923 0 0
1 36.5 10.3923 0 0
